ethnicity,name,bam,bai
TSI,NA20514,/vol1/ftp/phase3/data/NA20514/exome_alignment/NA20514.mapped.ILLUMINA.bwa.TSI.exome.20130422.bam,/vol1/ftp/phase3/data/NA20514/exome_alignment/NA20514.mapped.ILLUMINA.bwa.TSI.exome.20130422.bam.bai
GIH,NA20881,/vol1/ftp/phase3/data/NA20881/exome_alignment/NA20881.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA20881/exome_alignment/NA20881.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
ESN,HG03342,/vol1/ftp/phase3/data/HG03342/exome_alignment/HG03342.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03342/exome_alignment/HG03342.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
ITU,HG03786,/vol1/ftp/phase3/data/HG03786/exome_alignment/HG03786.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03786/exome_alignment/HG03786.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
STU,HG03754,/vol1/ftp/phase3/data/HG03754/exome_alignment/HG03754.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03754/exome_alignment/HG03754.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
PUR,HG01164,/vol1/ftp/phase3/data/HG01164/exome_alignment/HG01164.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam,/vol1/ftp/phase3/data/HG01164/exome_alignment/HG01164.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam.bai
CHB,NA18536,/vol1/ftp/phase3/data/NA18536/exome_alignment/NA18536.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam,/vol1/ftp/phase3/data/NA18536/exome_alignment/NA18536.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam.bai
PJL,HG02651,/vol1/ftp/phase3/data/HG02651/exome_alignment/HG02651.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02651/exome_alignment/HG02651.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
CHB,NA18563,/vol1/ftp/phase3/data/NA18563/exome_alignment/NA18563.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam,/vol1/ftp/phase3/data/NA18563/exome_alignment/NA18563.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam.bai
CLM,HG01148,/vol1/ftp/phase3/data/HG01148/exome_alignment/HG01148.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam,/vol1/ftp/phase3/data/HG01148/exome_alignment/HG01148.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam.bai
STU,HG03691,/vol1/ftp/phase3/data/HG03691/exome_alignment/HG03691.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03691/exome_alignment/HG03691.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
PUR,HG00739,/vol1/ftp/phase3/data/HG00739/exome_alignment/HG00739.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG00739/exome_alignment/HG00739.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
PJL,HG02694,/vol1/ftp/phase3/data/HG02694/exome_alignment/HG02694.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02694/exome_alignment/HG02694.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
MSL,HG03419,/vol1/ftp/phase3/data/HG03419/exome_alignment/HG03419.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03419/exome_alignment/HG03419.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
CLM,HG01342,/vol1/ftp/phase3/data/HG01342/exome_alignment/HG01342.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01342/exome_alignment/HG01342.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
ITU,HG04023,/vol1/ftp/phase3/data/HG04023/exome_alignment/HG04023.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04023/exome_alignment/HG04023.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
PJL,HG03631,/vol1/ftp/phase3/data/HG03631/exome_alignment/HG03631.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03631/exome_alignment/HG03631.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
CHS,HG00674,/vol1/ftp/phase3/data/HG00674/exome_alignment/HG00674.mapped.ILLUMINA.bwa.CHS.exome.20121211.bam,/vol1/ftp/phase3/data/HG00674/exome_alignment/HG00674.mapped.ILLUMINA.bwa.CHS.exome.20121211.bam.bai
STU,HG03684,/vol1/ftp/phase3/data/HG03684/exome_alignment/HG03684.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03684/exome_alignment/HG03684.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
JPT,NA19005,/vol1/ftp/phase3/data/NA19005/exome_alignment/NA19005.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam,/vol1/ftp/phase3/data/NA19005/exome_alignment/NA19005.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam.bai
CHS,HG00583,/vol1/ftp/phase3/data/HG00583/exome_alignment/HG00583.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam,/vol1/ftp/phase3/data/HG00583/exome_alignment/HG00583.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam.bai
IBS,HG02223,/vol1/ftp/phase3/data/HG02223/exome_alignment/HG02223.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG02223/exome_alignment/HG02223.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
CHB,NA18747,/vol1/ftp/phase3/data/NA18747/exome_alignment/NA18747.mapped.ILLUMINA.bwa.CHB.exome.20130415.bam,/vol1/ftp/phase3/data/NA18747/exome_alignment/NA18747.mapped.ILLUMINA.bwa.CHB.exome.20130415.bam.bai
CHB,NA18550,/vol1/ftp/phase3/data/NA18550/exome_alignment/NA18550.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam,/vol1/ftp/phase3/data/NA18550/exome_alignment/NA18550.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam.bai
ASW,NA20332,/vol1/ftp/phase3/data/NA20332/exome_alignment/NA20332.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA20332/exome_alignment/NA20332.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
JPT,NA18967,/vol1/ftp/phase3/data/NA18967/exome_alignment/NA18967.mapped.ILLUMINA.bwa.JPT.exome.20121211.bam,/vol1/ftp/phase3/data/NA18967/exome_alignment/NA18967.mapped.ILLUMINA.bwa.JPT.exome.20121211.bam.bai
MXL,NA19764,/vol1/ftp/phase3/data/NA19764/exome_alignment/NA19764.mapped.ILLUMINA.bwa.MXL.exome.20130415.bam,/vol1/ftp/phase3/data/NA19764/exome_alignment/NA19764.mapped.ILLUMINA.bwa.MXL.exome.20130415.bam.bai
ITU,HG04061,/vol1/ftp/phase3/data/HG04061/exome_alignment/HG04061.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04061/exome_alignment/HG04061.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
MSL,HG03583,/vol1/ftp/phase3/data/HG03583/exome_alignment/HG03583.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03583/exome_alignment/HG03583.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
ESN,HG03121,/vol1/ftp/phase3/data/HG03121/exome_alignment/HG03121.mapped.ILLUMINA.bwa.ESN.exome.20121211.bam,/vol1/ftp/phase3/data/HG03121/exome_alignment/HG03121.mapped.ILLUMINA.bwa.ESN.exome.20121211.bam.bai
MXL,NA19747,/vol1/ftp/phase3/data/NA19747/exome_alignment/NA19747.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam,/vol1/ftp/phase3/data/NA19747/exome_alignment/NA19747.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam.bai
IBS,HG02230,/vol1/ftp/phase3/data/HG02230/exome_alignment/HG02230.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG02230/exome_alignment/HG02230.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
PJL,HG03019,/vol1/ftp/phase3/data/HG03019/exome_alignment/HG03019.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03019/exome_alignment/HG03019.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
GWD,HG02570,/vol1/ftp/phase3/data/HG02570/exome_alignment/HG02570.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02570/exome_alignment/HG02570.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
STU,HG03890,/vol1/ftp/phase3/data/HG03890/exome_alignment/HG03890.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03890/exome_alignment/HG03890.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
ACB,HG02496,/vol1/ftp/phase3/data/HG02496/exome_alignment/HG02496.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam,/vol1/ftp/phase3/data/HG02496/exome_alignment/HG02496.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam.bai
STU,HG03733,/vol1/ftp/phase3/data/HG03733/exome_alignment/HG03733.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03733/exome_alignment/HG03733.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
CEU,NA12874,/vol1/ftp/phase3/data/NA12874/exome_alignment/NA12874.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam,/vol1/ftp/phase3/data/NA12874/exome_alignment/NA12874.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam.bai
ASW,NA20127,/vol1/ftp/phase3/data/NA20127/exome_alignment/NA20127.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA20127/exome_alignment/NA20127.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
TSI,NA20760,/vol1/ftp/phase3/data/NA20760/exome_alignment/NA20760.mapped.ILLUMINA.bwa.TSI.exome.20120522.bam,/vol1/ftp/phase3/data/NA20760/exome_alignment/NA20760.mapped.ILLUMINA.bwa.TSI.exome.20120522.bam.bai
KHV,HG02088,/vol1/ftp/phase3/data/HG02088/exome_alignment/HG02088.mapped.ILLUMINA.bwa.KHV.exome.20130415.bam,/vol1/ftp/phase3/data/HG02088/exome_alignment/HG02088.mapped.ILLUMINA.bwa.KHV.exome.20130415.bam.bai
ESN,HG02946,/vol1/ftp/phase3/data/HG02946/exome_alignment/HG02946.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG02946/exome_alignment/HG02946.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
PJL,HG03238,/vol1/ftp/phase3/data/HG03238/exome_alignment/HG03238.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03238/exome_alignment/HG03238.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
GWD,HG02771,/vol1/ftp/phase3/data/HG02771/exome_alignment/HG02771.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02771/exome_alignment/HG02771.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
MSL,HG03060,/vol1/ftp/phase3/data/HG03060/exome_alignment/HG03060.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03060/exome_alignment/HG03060.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
CHB,NA18635,/vol1/ftp/phase3/data/NA18635/exome_alignment/NA18635.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam,/vol1/ftp/phase3/data/NA18635/exome_alignment/NA18635.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam.bai
LWK,NA19320,/vol1/ftp/phase3/data/NA19320/exome_alignment/NA19320.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam,/vol1/ftp/phase3/data/NA19320/exome_alignment/NA19320.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam.bai
FIN,HG00310,/vol1/ftp/phase3/data/HG00310/exome_alignment/HG00310.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00310/exome_alignment/HG00310.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
PJL,HG03667,/vol1/ftp/phase3/data/HG03667/exome_alignment/HG03667.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03667/exome_alignment/HG03667.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
PEL,HG02252,/vol1/ftp/phase3/data/HG02252/exome_alignment/HG02252.mapped.ILLUMINA.bwa.PEL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02252/exome_alignment/HG02252.mapped.ILLUMINA.bwa.PEL.exome.20130415.bam.bai
YRI,NA18879,/vol1/ftp/phase3/data/NA18879/exome_alignment/NA18879.mapped.ILLUMINA.bwa.YRI.exome.20130415.bam,/vol1/ftp/phase3/data/NA18879/exome_alignment/NA18879.mapped.ILLUMINA.bwa.YRI.exome.20130415.bam.bai
CLM,HG01491,/vol1/ftp/phase3/data/HG01491/exome_alignment/HG01491.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01491/exome_alignment/HG01491.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
ASW,NA19835,/vol1/ftp/phase3/data/NA19835/exome_alignment/NA19835.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA19835/exome_alignment/NA19835.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
PUR,HG00731,/vol1/ftp/phase3/data/HG00731/exome_alignment/HG00731.mapped.ILLUMINA.bwa.PUR.exome.20130422.bam,/vol1/ftp/phase3/data/HG00731/exome_alignment/HG00731.mapped.ILLUMINA.bwa.PUR.exome.20130422.bam.bai
MXL,NA19735,/vol1/ftp/phase3/data/NA19735/exome_alignment/NA19735.mapped.ILLUMINA.bwa.MXL.exome.20130422.bam,/vol1/ftp/phase3/data/NA19735/exome_alignment/NA19735.mapped.ILLUMINA.bwa.MXL.exome.20130422.bam.bai
GIH,NA20856,/vol1/ftp/phase3/data/NA20856/exome_alignment/NA20856.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA20856/exome_alignment/NA20856.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
JPT,NA19075,/vol1/ftp/phase3/data/NA19075/exome_alignment/NA19075.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam,/vol1/ftp/phase3/data/NA19075/exome_alignment/NA19075.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam.bai
FIN,HG00366,/vol1/ftp/phase3/data/HG00366/exome_alignment/HG00366.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00366/exome_alignment/HG00366.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
FIN,HG00361,/vol1/ftp/phase3/data/HG00361/exome_alignment/HG00361.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00361/exome_alignment/HG00361.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
CEU,NA12287,/vol1/ftp/phase3/data/NA12287/exome_alignment/NA12287.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam,/vol1/ftp/phase3/data/NA12287/exome_alignment/NA12287.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam.bai
GBR,HG00105,/vol1/ftp/phase3/data/HG00105/exome_alignment/HG00105.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam,/vol1/ftp/phase3/data/HG00105/exome_alignment/HG00105.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam.bai
IBS,HG01762,/vol1/ftp/phase3/data/HG01762/exome_alignment/HG01762.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG01762/exome_alignment/HG01762.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
LWK,NA19454,/vol1/ftp/phase3/data/NA19454/exome_alignment/NA19454.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam,/vol1/ftp/phase3/data/NA19454/exome_alignment/NA19454.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam.bai
PJL,HG02700,/vol1/ftp/phase3/data/HG02700/exome_alignment/HG02700.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02700/exome_alignment/HG02700.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
CHB,NA18620,/vol1/ftp/phase3/data/NA18620/exome_alignment/NA18620.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam,/vol1/ftp/phase3/data/NA18620/exome_alignment/NA18620.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam.bai
JPT,NA18979,/vol1/ftp/phase3/data/NA18979/exome_alignment/NA18979.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam,/vol1/ftp/phase3/data/NA18979/exome_alignment/NA18979.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam.bai
TSI,NA20822,/vol1/ftp/phase3/data/NA20822/exome_alignment/NA20822.mapped.ILLUMINA.bwa.TSI.exome.20130415.bam,/vol1/ftp/phase3/data/NA20822/exome_alignment/NA20822.mapped.ILLUMINA.bwa.TSI.exome.20130415.bam.bai
PJL,HG02649,/vol1/ftp/phase3/data/HG02649/exome_alignment/HG02649.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02649/exome_alignment/HG02649.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
ESN,HG03499,/vol1/ftp/phase3/data/HG03499/exome_alignment/HG03499.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03499/exome_alignment/HG03499.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
CHS,HG00406,/vol1/ftp/phase3/data/HG00406/exome_alignment/HG00406.mapped.ILLUMINA.bwa.CHS.exome.20121211.bam,/vol1/ftp/phase3/data/HG00406/exome_alignment/HG00406.mapped.ILLUMINA.bwa.CHS.exome.20121211.bam.bai
LWK,NA19385,/vol1/ftp/phase3/data/NA19385/exome_alignment/NA19385.mapped.ILLUMINA.bwa.LWK.exome.20120522.bam,/vol1/ftp/phase3/data/NA19385/exome_alignment/NA19385.mapped.ILLUMINA.bwa.LWK.exome.20120522.bam.bai
ITU,HG04098,/vol1/ftp/phase3/data/HG04098/exome_alignment/HG04098.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04098/exome_alignment/HG04098.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
CEU,NA12400,/vol1/ftp/phase3/data/NA12400/exome_alignment/NA12400.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam,/vol1/ftp/phase3/data/NA12400/exome_alignment/NA12400.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam.bai
PEL,HG02253,/vol1/ftp/phase3/data/HG02253/exome_alignment/HG02253.mapped.ILLUMINA.bwa.PEL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02253/exome_alignment/HG02253.mapped.ILLUMINA.bwa.PEL.exome.20130415.bam.bai
GIH,NA20858,/vol1/ftp/phase3/data/NA20858/exome_alignment/NA20858.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA20858/exome_alignment/NA20858.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
IBS,HG01757,/vol1/ftp/phase3/data/HG01757/exome_alignment/HG01757.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG01757/exome_alignment/HG01757.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
MXL,NA19717,/vol1/ftp/phase3/data/NA19717/exome_alignment/NA19717.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam,/vol1/ftp/phase3/data/NA19717/exome_alignment/NA19717.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam.bai
PUR,HG01393,/vol1/ftp/phase3/data/HG01393/exome_alignment/HG01393.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam,/vol1/ftp/phase3/data/HG01393/exome_alignment/HG01393.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam.bai
JPT,NA18977,/vol1/ftp/phase3/data/NA18977/exome_alignment/NA18977.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam,/vol1/ftp/phase3/data/NA18977/exome_alignment/NA18977.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam.bai
GWD,HG02820,/vol1/ftp/phase3/data/HG02820/exome_alignment/HG02820.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02820/exome_alignment/HG02820.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
ACB,HG01990,/vol1/ftp/phase3/data/HG01990/exome_alignment/HG01990.mapped.ILLUMINA.bwa.ACB.exome.20121211.bam,/vol1/ftp/phase3/data/HG01990/exome_alignment/HG01990.mapped.ILLUMINA.bwa.ACB.exome.20121211.bam.bai
GBR,HG00150,/vol1/ftp/phase3/data/HG00150/exome_alignment/HG00150.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam,/vol1/ftp/phase3/data/HG00150/exome_alignment/HG00150.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam.bai
PJL,HG02691,/vol1/ftp/phase3/data/HG02691/exome_alignment/HG02691.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02691/exome_alignment/HG02691.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
CDX,HG01029,/vol1/ftp/phase3/data/HG01029/exome_alignment/HG01029.mapped.ILLUMINA.bwa.CDX.exome.20121211.bam,/vol1/ftp/phase3/data/HG01029/exome_alignment/HG01029.mapped.ILLUMINA.bwa.CDX.exome.20121211.bam.bai
PUR,HG01168,/vol1/ftp/phase3/data/HG01168/exome_alignment/HG01168.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG01168/exome_alignment/HG01168.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
TSI,NA20542,/vol1/ftp/phase3/data/NA20542/exome_alignment/NA20542.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam,/vol1/ftp/phase3/data/NA20542/exome_alignment/NA20542.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam.bai
TSI,NA20809,/vol1/ftp/phase3/data/NA20809/exome_alignment/NA20809.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam,/vol1/ftp/phase3/data/NA20809/exome_alignment/NA20809.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam.bai
CLM,HG01378,/vol1/ftp/phase3/data/HG01378/exome_alignment/HG01378.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01378/exome_alignment/HG01378.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
GIH,NA20897,/vol1/ftp/phase3/data/NA20897/exome_alignment/NA20897.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA20897/exome_alignment/NA20897.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
FIN,HG00350,/vol1/ftp/phase3/data/HG00350/exome_alignment/HG00350.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam,/vol1/ftp/phase3/data/HG00350/exome_alignment/HG00350.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam.bai
CDX,HG02155,/vol1/ftp/phase3/data/HG02155/exome_alignment/HG02155.mapped.ILLUMINA.bwa.CDX.exome.20130415.bam,/vol1/ftp/phase3/data/HG02155/exome_alignment/HG02155.mapped.ILLUMINA.bwa.CDX.exome.20130415.bam.bai
CHS,HG00428,/vol1/ftp/phase3/data/HG00428/exome_alignment/HG00428.mapped.ILLUMINA.bwa.CHS.exome.20121211.bam,/vol1/ftp/phase3/data/HG00428/exome_alignment/HG00428.mapped.ILLUMINA.bwa.CHS.exome.20121211.bam.bai
CHB,NA18561,/vol1/ftp/phase3/data/NA18561/exome_alignment/NA18561.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam,/vol1/ftp/phase3/data/NA18561/exome_alignment/NA18561.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam.bai
CDX,HG01807,/vol1/ftp/phase3/data/HG01807/exome_alignment/HG01807.mapped.ILLUMINA.bwa.CDX.exome.20120522.bam,/vol1/ftp/phase3/data/HG01807/exome_alignment/HG01807.mapped.ILLUMINA.bwa.CDX.exome.20120522.bam.bai
GBR,HG00143,/vol1/ftp/phase3/data/HG00143/exome_alignment/HG00143.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam,/vol1/ftp/phase3/data/HG00143/exome_alignment/HG00143.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam.bai
FIN,HG00351,/vol1/ftp/phase3/data/HG00351/exome_alignment/HG00351.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam,/vol1/ftp/phase3/data/HG00351/exome_alignment/HG00351.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam.bai
CLM,HG01456,/vol1/ftp/phase3/data/HG01456/exome_alignment/HG01456.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01456/exome_alignment/HG01456.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
CHS,HG00536,/vol1/ftp/phase3/data/HG00536/exome_alignment/HG00536.mapped.ILLUMINA.bwa.CHS.exome.20121211.bam,/vol1/ftp/phase3/data/HG00536/exome_alignment/HG00536.mapped.ILLUMINA.bwa.CHS.exome.20121211.bam.bai
ITU,HG04076,/vol1/ftp/phase3/data/HG04076/exome_alignment/HG04076.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04076/exome_alignment/HG04076.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
FIN,HG00334,/vol1/ftp/phase3/data/HG00334/exome_alignment/HG00334.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00334/exome_alignment/HG00334.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
FIN,HG00174,/vol1/ftp/phase3/data/HG00174/exome_alignment/HG00174.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00174/exome_alignment/HG00174.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
ITU,HG03789,/vol1/ftp/phase3/data/HG03789/exome_alignment/HG03789.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03789/exome_alignment/HG03789.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
